2347.16 2026.08 -3401.3 65.6905 1
2346.97 2029.83 -3406.13 65.3001 1
1965.98 220.111 -3986.43 114.53 1
1959.78 228.544 -3995.57 117.223 1
2036.54 227.395 -3993.41 112.588 1
2018.43 223.758 -3994.97 114.787 1
2024.29 220.273 -3987.46 116.366 1
2027.61 230.717 -3995.69 114.992 1
2027.77 223.258 -3987.31 115.556 1
2029.5 230.654 -3995.09 116.683 1
2025.43 225.214 -3988.9 118.019 1
2031.9 228.596 -3991.66 117.922 1
2029 225.596 -3988.44 118.286 1
1994.86 2377.77 -2047.68 90.0113 1
1989.23 2385.72 -2046.34 87.954 1
2392.68 1982.57 -1247.57 128.317 1
2082.52 2302.67 -1613.81 106.327 1
2870.28 1198.15 -3769.6 106.213 1
2084.86 591.53 -3988.45 101.83 1
2096.17 602.611 -3991.7 105.169 1
2092.04 604.38 -3992.96 120.609 1
1896.49 -655.551 -3989.08 154.551 1
1909.26 -644.913 -3994.11 150.65 1
1966.08 -1021.45 -3989.88 165.87 1
1957.16 -1024.23 -3993.43 167.313 1
1968.1 -1020.06 -3991.51 170.953 1
1965.76 -1018.38 -3994.59 168.898 1
1955.69 -1024.65 -3996.65 171.998 1
1948.79 2421.13 -2545.01 66.965 1
2284.97 603.021 -3993.49 105.475 1
2271.02 601.977 -3994.55 107.034 1
2279.52 601.419 -3989.33 107.76 1
2035.69 2345.22 -3034.59 54.0547 1
2035.12 2346.77 -3022.02 52.0347 1
2044.46 2344.09 -3040.2 56.4741 1
2037.9 2335.74 -3032.06 55.0797 1
2040.16 2336.93 -3036.05 53.448 1
2034.53 2344.21 -3022.69 55.3029 1
2038.25 2339.56 -3018.87 55.714 1
2035.44 2340.88 -3021.82 55.044 1
2036.17 2339.02 -3033.33 56.1686 1
2041.84 2339.67 -3038.63 55.5831 1
1972.86 -207.54 -3996.7 131.235 1
1959.2 -212.684 -3990.73 135.533 1
1961.89 -215.233 -3987.79 133.907 1
1957.22 -215.194 -3991.43 135.138 1
1960.79 -211.031 -3990.74 134.7 1
1906.87 -270.843 -3991.72 134.88 1
1909.98 -278.901 -3987.76 138.727 1
2021.51 102.73 -3994.66 119.678 1
2033.21 105.551 -3996.64 116.83 1
2018.26 98.3517 -3994.76 119.559 1
2023.9 103.101 -3992.41 122.775 1
2024.03 95.793 -3987.64 120.643 1
2022.95 99.7452 -3989.83 121.901 1
2027.94 106.183 -3997.12 121.722 1
2018.67 100.574 -3997.87 123.636 1
2262.59 2118.73 -3340.86 62.2858 1
2969.79 886.859 -3647.26 121.761 1
2975.21 892.953 -3656.92 115.609 1
2968.18 892.785 -3647.2 117.948 1
1957.71 -463.925 -3991.35 143.443 1
1965.35 -455.816 -3997.01 148.04 1
1958.82 -463.46 -3990.44 145.539 1
1972.17 -457.048 -3996.29 145.762 1
1966.33 -465.282 -3986.68 146.684 1
1965.21 -460.274 -3989.29 147.355 1
1949.11 2414.02 -2662.05 62.9858 1
1942.46 2419.41 -2649.99 93.2992 1
1992.8 2375.03 -2224.85 80.8237 1
2000.11 2377.03 -2233.62 82.4042 1
2007.01 2376.33 -2228.71 79.073 1
2039.96 2339.39 -1863.57 96.1981 1
2152.77 602.379 -3990.34 102.841 1
2151.8 596.793 -3987.06 107.018 1
2582.56 595.85 -3990.14 113.536 1
2579.78 593.865 -3993.58 115.931 1
2581.05 593.136 -3991.44 117.519 1
2588.69 600.438 -3988.89 117.343 1
1996.37 2380.23 -2111.78 87.0217 1
1997.22 2380.71 -2112.22 102.27 1
2575.03 1740.74 -3531.94 78.8659 1
2572.97 1745.47 -3518.83 79.7387 1
2569.51 1733.76 -3522.6 78.7747 1
2570.17 1733.04 -3525.23 80.551 1
2575.05 1726.23 -3523.57 78.6404 1
2573.58 1728.78 -3516.55 79.6613 1
1911.97 -711.062 -3991.53 156.669 1
1901.72 -708.036 -3991.66 160.067 1
1898.39 -716.633 -3987.91 153.726 1
1909.66 -707.45 -3994.31 156.428 1
2086.33 291.728 -3994.87 111.137 1
2087.91 292.961 -3997.02 115.626 1
2093.09 293.526 -3997.24 113.73 1
2347.76 725.014 -3990.38 103.417 1
2334.33 726.414 -3992.64 108.072 1
2049.03 2332.37 -1795.65 100.588 1
3039.62 660.543 -3946.55 128.173 1
2026.64 603.106 -3991.51 102.445 1
2032.68 -19.0331 -3997.46 123.272 1
2027.05 -24.5107 -3988.45 123.785 1
2022.63 -22.7999 -3992.2 126.405 1
2039.2 -23.2835 -3997.79 126.027 1
2024.21 -19.6248 -3997.68 128.47 1
2022.1 -22.5946 -3993.05 125.444 1
2030.26 -21.4112 -3990.96 126.374 1
1942.05 2422.05 -2154.52 90.6485 1
2887.15 1127.61 -3766.7 106.059 1
2889.06 1128.03 -3761.95 106.112 1
2887.66 1130.27 -3773.43 106.493 1
2889.77 1133.41 -3776.03 106.135 1
1994.67 2388.18 -2606.56 64.8561 1
1992.34 2389.29 -2604.91 63.9311 1
1998.71 2380.36 -2606.58 67.7064 1
1987.34 2384.2 -2592.16 65.9922 1
2002.45 2381.41 -2606.72 67.0086 1
1992.07 2378.19 -2601.97 67.1927 1
3055.7 532.675 -3953.67 129.095 1
3057.16 532.574 -3948.53 132.768 1
3058.29 529.592 -3962.89 132.3 1
3058.57 537.152 -3956.65 132.198 1
1987.89 2387.51 -2785.05 62.2671 1
1987.63 2384.02 -2784.32 60.274 1
1991.14 2382.88 -2789.48 61.0219 1
1994.77 2379.41 -2790.35 60.5073 1
1988.48 2381.55 -2784.89 60.9511 1
1988.12 2383.59 -2785.42 58.474 1
1995.23 2376.8 -2788.34 63.9018 1
1995.04 2378.6 -2789.92 61.1234 1
1994.76 2378.95 -2790.03 57.2768 1
1755.5 -2562.71 -3889.95 237.292 1
1747.16 -2563.25 -3886.9 238.068 1
2081.57 2308.02 -1793.91 99.2882 1
2090.45 2298.03 -1803.45 98.6808 1
1266.18 -2836.24 -3519.39 243.275 1
1269.8 -2839.69 -3524.27 245.602 1
1250.76 -2841.93 -3513.97 241.891 1
1846.53 -337.839 -3988.53 139.998 1
2425.38 1945.73 -3403.79 68.1099 1
2423.5 1931.48 -3398.12 69.0417 1
2423.15 1937.05 -3404.49 70.9882 1
2423.57 1936.12 -3404.96 72.24 1
2424.19 1932.75 -3392.81 72.4523 1
1988.03 2380.75 -2411.21 72.3861 1
1994.27 2384.71 -2421.22 71.0193 1
1989.91 2385.6 -2417.94 74.3979 1
1991.58 2388.15 -2419.29 72.6185 1
1960.06 -521.842 -3992.98 144.37 1
1972.44 -524.46 -3989.46 147.831 1
1974.85 -525.487 -3990.61 147.022 1
1962.9 -526.061 -3987.88 148.593 1
1962.98 -522.656 -3990 147.1 1
1961.92 -519.297 -3996.43 144.987 1
2159.1 664.489 -3991.31 100.902 1
2091.19 418.509 -3997.59 108.162 1
2080.33 411.129 -3997.02 109.481 1
2097.1 416.592 -3994.72 109.98 1
2090.54 410.874 -3987.39 114.444 1
2086.87 412.127 -3989.08 111.189 1
2097.18 399.28 -3989.57 139.207 1
1987.36 2387.95 -2844.84 59.9423 1
1991.22 2380.2 -2850 57.804 1
1991.44 2381.99 -2851.21 57.2529 1
2410.08 603.311 -3994.32 110.556 1
2393.15 599.148 -3995.88 110.053 1
2400.41 605.152 -3996.48 111.36 1
2401.07 599.727 -3988.5 111.547 1
2398 595.813 -3988.09 107.94 1
2392.64 587.569 -3997.34 113.788 1
2397.47 601.55 -3991.95 114.281 1
2132.1 2251.95 -3155.88 56.6969 1
2127.08 2262.49 -3149.21 53.7098 1
2126.86 2261.13 -3151.54 57.5959 1
2132.57 2262.97 -3161.63 77.0509 1
2260.3 2134.42 -3274.27 60.9185 1
2260.02 2129.46 -3268.44 60.9151 1
2263.97 2128.28 -3285.4 63.0306 1
2264.34 2125.81 -3285.56 62.8296 1
2259.36 2127.45 -3269.34 60.9479 1
2267.2 2122.32 -3285.85 60.7258 1
2261.72 2131.22 -3282.7 62.341 1
2267.26 2118.65 -3283.29 61.7485 1
2263.19 2119.76 -3281.46 61.1597 1
2261.27 2134.72 -3278.69 63.2067 1
2260.31 2121.42 -3270.89 63.1782 1
2260.59 2119.88 -3274.8 64.3181 1
3068.17 470.551 -3823.25 144.69 1
3065.22 469.236 -3831.16 130.158 1
1911.76 -526.262 -3989.63 143.478 1
1902.13 -518.469 -3996.51 147.665 1
1987.39 2387.41 -2659.97 64.3823 1
1987.86 2381.19 -2658.5 62.7092 1
2005.52 2378.01 -2665.09 62.793 1
1994.16 2376.2 -2663.24 63.5552 1
1990.44 2376.96 -2656.85 63.61 1
1988.8 2379.23 -2534.71 65.6629 1
1987.72 2383.23 -2536.99 66.5815 1
1990.08 2385.39 -2541.7 68.8515 1
1986.91 2386.31 -2533.38 68.5201 1
1988.44 2383.6 -2538.95 67.4388 1
1988.92 2392.13 -2535.92 70.1567 1
1990.76 2389.93 -2541.43 68.1213 1
1990.6 2385.42 -2542.26 67.9774 1
1988.92 2379.92 -2529.68 67.8809 1
916.238 -2968.5 -3207.23 248.369 1
2034.3 2348.16 -2905.73 57.3854 1
2039.97 2342.87 -2914.99 57.1656 1
2038.08 2343.31 -2894.32 57.2274 1
2034.57 2343.65 -2908.98 57.2444 1
2034.27 2340.13 -2905.01 58.1209 1
2035.63 2338.6 -2899.88 59 1
2044.64 2331.76 -2906.15 57.2613 1
2041.85 2332.39 -2905.68 57.0088 1
2046.7 2338.55 -2915.42 59.8213 1
2033.71 2344.11 -2906.02 59.666 1
2047.4 2335.19 -2912.94 68.3356 1
1960.5 41.5981 -3995.29 121.777 1
1974.69 27.7391 -3989.6 126.269 1
2035.95 2350.6 -2969.63 58.3049 1
2034.47 2348.95 -2965.32 55.5829 1
2038.64 2349.27 -2974.65 56.0299 1
2035.8 2350.62 -2969.16 56.9218 1
2034.53 2340.11 -2968.45 56.0697 1
2040.96 2347.37 -2976.94 58.6608 1
2038.41 2334.21 -2965.93 58.4443 1
2034.64 2346.41 -2961.16 59.3971 1
2037.42 2335.48 -2968.51 60.4292 1
2210.09 785.1 -3989.12 102.778 1
2935.88 1021.9 -3827.82 114.506 1
2932.4 1009.69 -3825.68 112.398 1
1898.05 -1332.51 -3994.3 178.017 1
1896.89 -1333.01 -3995.03 187.188 1
2672.51 1587.06 -3585.03 87.2552 1
2671.81 1574.97 -3576.39 86.6115 1
2220.4 2166.98 -3265.92 61.0487 1
2217.1 2167.44 -3279.58 61.8098 1
2985.62 831.172 -3894.17 121.615 1
2034.48 2345.91 -2228.81 78.7911 1
2034.74 2341.82 -2229.16 81.934 1
2522.47 604.153 -3997.83 113.847 1
2526.16 594.197 -3986.63 113.964 1
2674.49 1585.08 -3328.47 86.6988 1
2672.14 1583.22 -3329.66 88.1616 1
2706.12 1533.03 -3453.87 89.8938 1
2703.46 1532.63 -3458.4 90.1475 1
2649.41 594.868 -3987.17 114.962 1
2655.87 604.83 -3994.34 117.451 1
2647.59 593.904 -3987.89 119.185 1
2644.99 590.906 -3990.04 118.921 1
2650.41 603.705 -3992.66 120.647 1
2716.69 605.638 -3996.4 117.814 1
2705.21 586.748 -3997.98 117.102 1
2833.71 600.627 -3991.74 122.337 1
1901.22 -772.068 -3990.05 158.605 1
1903 -768.362 -3995.46 160.156 1
1897.01 -776.274 -3989.59 160.569 1
1904.71 -789.969 -3990.51 177.559 1
2965.93 476.574 -3989.35 129.704 1
2976.51 470.719 -3992.38 138.129 1
2764.33 1406.11 -3649.37 95.499 1
2765.67 1413.86 -3635.04 94.4063 1
2762.3 1407.66 -3645.74 95.2365 1
2760.76 1411.46 -3647.36 95.5146 1
2763.47 1422.89 -3647.49 97.8549 1
2763.32 1415.81 -3637.22 95.3664 1
2760.41 1413.99 -3643.31 93.9257 1
2762.58 1411.69 -3638.68 93.6034 1
2768.66 1420.78 -3635.16 93.459 1
2911.28 1064.54 -3834.8 127.236 1
2224.05 2165.62 -998.655 133.067 1
2216.16 2177.11 -991.33 135.563 1
2230.51 2165.85 -999.092 134.433 1
2219.25 2168.52 -997.219 134.799 1
2347.08 2041.36 -3344.05 63.9969 1
2343.27 2038.17 -3339.18 68.0103 1
3046.47 592.981 -3963.05 129.915 1
3045.46 595.84 -3948.98 131.904 1
3046.38 597.824 -3950.07 129.824 1
2080.89 2301.51 -1734.01 100.459 1
2086.78 2298.32 -1740.33 99.134 1
2400.44 727.893 -3991.73 105.3 1
1972.47 -23.7601 -3990.36 123.238 1
1968.21 -19.5503 -3994.1 127.174 1
1958.77 -25.0366 -3991.4 128.232 1
1970.09 -26.4164 -3987.69 126.811 1
1962.7 -27.5254 -3987.58 127.858 1
2083.13 2306.23 -3096.68 58.6198 1
2082.55 2309.44 -3092.27 56.0704 1
2080.72 2302.21 -3085.83 55.6763 1
2080.33 2301.36 -3090.65 55.4407 1
2089.09 2304.69 -3101.36 56.6592 1
2081.41 2307.28 -3092.23 57.7602 1
2084.53 2300.52 -3098.71 56.5741 1
2089.4 2291.24 -3084.99 68.0934 1
2731.28 1470.42 -3646.17 92.1433 1
2307.06 2074.14 -501.248 156.764 1
2302.48 2077.4 -496.538 155.307 1
2140.24 2253.84 -1431.56 116.849 1
2128.34 2255.66 -1423.58 114.287 1
2132.7 2250.45 -2410.84 79.1409 1
2130.3 2261.53 -2418.42 75.869 1
2127.11 2258.59 -2410.17 76.1525 1
2128.37 2265.15 -2414.2 77.2047 1
2173.65 2211.36 -3214.69 57.0695 1
2174.9 2220.39 -3205.1 59.0515 1
2178.63 2220.77 -3223.8 61.4733 1
2336.64 541.39 -3994.01 109.939 1
2348.88 540.458 -3995.33 114.317 1
2337.37 528.606 -3987.18 113.928 1
1639.77 -2629.94 -3828.44 241.001 1
1649.68 -2629.58 -3828.55 242.274 1
1653.29 -2632 -3834.01 239.137 1
1643.51 -2630.85 -3838 238.076 1
1990.88 2377.82 -2352.64 74.0544 1
1992.31 2378.2 -2355.09 74.6946 1
1992.28 2377.27 -2341.93 97.4037 1
2608 1691.99 -3527.67 81.3676 1
2609.58 1685.4 -3532.07 82.9014 1
2610.56 1689.99 -3531.72 83.9025 1
2607.16 1691.26 -3516.77 81.9967 1
2605.96 1688.34 -3516.77 82.4074 1
2605.62 1680.27 -3522.92 81.6677 1
1989.4 2391.83 -2466.94 72.5347 1
1994.48 2374.36 -2473.86 69.401 1
1988.45 2390.49 -2475.35 72.4158 1
1992.01 2382.53 -2481.18 69.3762 1
1992.26 2377.59 -2477.89 71.2524 1
1997.29 2382.97 -2483.71 71.092 1
1991.13 2379.16 -2478.3 74.0609 1
2030.42 282.846 -3986.49 112.369 1
2034.79 291.951 -3995.57 115.89 1
2172.89 2212.58 -1173.96 127.067 1
2179.49 2221.22 -1185.1 129.493 1
2465.19 1882.73 -3466.44 74.6039 1
2465.18 1880.35 -3460.49 75.3287 1
1956.36 -778.041 -3992.27 156.004 1
1956.93 -773.727 -3994.85 156.779 1
1957.36 -713.899 -3991.65 154.862 1
1962.43 -706.531 -3995.94 158.611 1
1968.53 -714.65 -3986.88 153.559 1
2269.15 527.786 -3991.61 108.63 1
2271.47 538.521 -3992.4 111.557 1
2275.77 540.677 -3991.78 109.989 1
2276.13 539.164 -3989.94 111.038 1
2288.4 538.927 -3996.13 111.699 1
2424.43 1945.06 304.277 195.788 1
2091.59 229.608 -3992.73 114.624 1
2092 230.994 -3996.35 118.81 1
2083.72 219.183 -3989.17 121.608 1
2087.47 226.239 -3989.83 122.646 1
2093.11 223.925 -3987.57 117.75 1
1904.64 -332.228 -3992.96 142.323 1
1901.61 -333.725 -3991.27 140.838 1
1902.28 -337.444 -3988 142.275 1
1904.64 -330.746 -3997.76 144.683 1
2029.05 351.534 -3989.22 112.027 1
2905.48 540.841 -3991.53 127.868 1
1974.57 -152.792 -3989.44 133.467 1
1963.19 -156.313 -3986.84 132.903 1
1955.95 -149.682 -3997.65 132.238 1
2533.98 1788.58 -3524.47 78.0087 1
1841.77 -2499.07 -3900.44 235.161 1
1853.28 -2488.75 -3896.48 232.266 1
1854.09 -2488.28 -3892.84 232.699 1
1854.31 -2489.35 -3897.58 235.433 1
2909.35 1067.67 -3770.07 107.95 1
2909 1071.04 -3770.45 108.004 1
2909.96 1070 -3774.03 110.376 1
2916.89 1076.64 -3758.78 109.986 1
2910.11 1070.42 -3763.68 110.651 1
2909.95 1075.79 -3768.89 108.148 1
2910.35 1069.24 -3774.71 110.931 1
2910.24 1068.26 -3774.11 110.827 1
2787.85 788.76 -3996.12 135.129 1
2772.46 785.067 -3988.85 114.04 1
1893.4 37.4743 -3997.83 126.68 1
2003.59 -2373.09 -3955.86 224.688 1
2000.17 -2374.01 -3947.79 228.74 1
1994.66 -2373.19 -3951.29 230.127 1
2841.47 1248.74 -3703.33 100.965 1
2844.44 1252.11 -3700.92 103.682 1
2842.17 1244.85 -3713.85 102.127 1
1947.69 -2413.25 -3953.61 228.978 1
1957.67 -2414.4 -3955.26 229.286 1
1947.27 -2415.2 -3960.82 239.52 1
2268.22 659.698 -3993.75 105.245 1
2275.71 663.47 -3989.58 106.292 1
2021.38 161.96 -3990.97 119.358 1
2023.44 165.583 -3992.88 119.896 1
2023.74 162.752 -3989.71 119.53 1
2024.44 167.816 -3997.88 121.211 1
2018.86 161.769 -3994.47 120.408 1
2022.22 162.079 -3990.31 119.725 1
2038.06 160.721 -3991.01 120.774 1
2770.38 285.548 -3990.44 131.229 1
2092.27 -143.413 -3997.98 130.367 1
2096.92 -147.056 -3991.71 130.809 1
2080.68 -150.793 -3995.66 130.252 1
2083.61 -154.109 -3989.45 132.373 1
2096.38 -146.76 -3991.71 133.736 1
1638.1 -2630.85 -3771.22 236.415 1
1648.43 -2631.37 -3776.38 239.222 1
1636.14 -2633.85 -3763.87 235.219 1
1644.86 -2628.72 -3766.76 235.102 1
2330.05 410.906 -3996.68 112.684 1
2329.89 403.472 -3994.4 114.737 1
2333.89 412.235 -3991.07 113.223 1
2345.68 417.246 -3995.11 113.413 1
2343.34 414.916 -3990.26 119.419 1
2032.18 -897.751 -3989.25 163.788 1
2017.92 -903.19 -3993.78 163.173 1
2024.34 -896.318 -3991.6 163.639 1
2151.57 416.149 -3992 112.776 1
2143.5 412.377 -3996.68 113.02 1
2144.89 406.866 -3990.39 112.715 1
2155.67 417.538 -3994.16 110.772 1
2157.44 417.242 -3994.31 112.8 1
2145.58 408.568 -3990.05 110.911 1
2150.15 415.087 -3991.24 112.592 1
2023.48 -653.205 -3987.97 151.737 1
2026.1 -653.683 -3986.87 151.659 1
2030.14 -644.271 -3993.32 154.667 1
2023.32 -652.447 -3988.26 152.479 1
2031.89 -653.01 -3986.84 151.702 1
2024.76 -646.824 -3991.03 154.166 1
1890.92 2457.74 -3155.78 49.6697 1
1904.03 2454.05 -3142.58 76.8036 1
3004.08 778.288 -3894.74 123.902 1
3008.1 778.246 -3883.67 122.708 1
3012.36 774.226 -3880.33 123.804 1
3011.15 765.046 -3883.61 124.153 1
2518.28 526.99 -3992.97 113.205 1
2521.15 532.138 -3988.98 115.279 1
2521.86 532.429 -3988.51 115.252 1
2518.67 534.965 -3992.63 113.099 1
2522.57 541.78 -3997.89 115.028 1
1423.19 -2752.93 -3582.72 241.768 1
2260.55 2121.3 -683.961 147.743 1
2020.73 -958.94 -3995.92 165.958 1
2529.86 480.288 -3994.84 116.813 1
2530.17 470.959 -3986.65 116.169 1
2523.63 479.725 -3996.85 115.765 1
2535.05 478.654 -3994.96 119.677 1
2522.88 478.918 -3995.27 116.556 1
2533.17 475.395 -3989.39 114.433 1
2093.72 2297.23 -1926.92 94.0337 1
2083.7 2295.52 -1920.5 97.5128 1
2052.03 2336.72 -1923.97 93.8059 1
2899.3 473.47 -3988.17 126.072 1
2025.85 667.318 -3995.35 99.8803 1
2351.37 2037.81 -258.978 167.321 1
2357.24 2024.05 -252.802 169.129 1
2519.06 413.854 -3997.34 117.422 1
2516.58 407.208 -3995.83 119.336 1
2517.8 412.089 -3997.73 119.3 1
2517.46 406.08 -3993.31 121.962 1
2516.88 409.81 -3997.07 120.485 1
2650.72 534.773 -3987.33 118.017 1
2648.52 539.964 -3991.95 119.839 1
2641.49 527.427 -3997.64 123.886 1
2332.13 596.746 -3991.19 109.385 1
2340.89 596.845 -3986.85 110.361 1
2137.43 2251.87 -1367.83 119.344 1
2141.76 2253.7 -1369.46 119.031 1
2142.69 2250.89 -1242.72 126.849 1
2138.89 2249.04 -1239.8 136.911 1
2034.56 2343.57 -2043.91 86.2729 1
2034.02 2345.35 -2042.2 93.082 1
2650.07 476.488 -3989.98 120.397 1
2642.72 474.621 -3997.85 119.395 1
2658.66 479.726 -3996.31 122.047 1
2661.94 477.644 -3996.31 121.364 1
2658.17 476.645 -3990.5 121.703 1
2143.3 -150.492 -3995.54 133.803 1
2159.74 -145.495 -3994.67 134.462 1
2273.81 353.613 -3993.49 114.497 1
2268.2 346.698 -3993.26 114.07 1
2274.26 354.773 -3995.83 115.255 1
2278 351.882 -3989.57 114.288 1
2269.79 349.747 -3993.03 114.545 1
2277.59 348.634 -3987.51 115.805 1
2147.7 164.485 -3991.98 117.518 1
2148.2 160.887 -3988.87 122.316 1
2143.2 157.16 -3992.69 122.059 1
2271.9 2121.16 -752.532 143.775 1
2263.81 2131.08 -751.37 147.094 1
1325.62 -2813.66 -3588.62 250.686 1
2094.8 167.324 -3993.83 117.942 1
2093.46 164.808 -3989.9 118.049 1
2080.58 159.868 -3994.22 119.715 1
2084.29 156.455 -3988.72 120.341 1
2082.6 163.795 -3994.64 119.855 1
2099.76 164.683 -3994.08 122.181 1
2089.34 167.712 -3994.38 119.559 1
2964.59 792.774 -3995.87 126.79 1
2994.72 841.05 -3821.58 119.229 1
2989.99 838.653 -3838.82 119.32 1
2988.14 840.699 -3832.53 116.197 1
2988.3 840.769 -3828.62 117.067 1
2988.6 840.71 -3827.39 120.783 1
2989.29 833.802 -3821.7 120.369 1
1962.44 -2333.47 -3990.22 229.317 1
1956.81 -2340.72 -3991.27 229.165 1
2222.97 2164.57 -3221.7 59.9742 1
2216.48 2166.65 -3214.04 57.5461 1
2217.77 2178.46 -3218.23 62.2375 1
2215.68 2168.39 -3212.99 58.6237 1
2215.18 2172.65 -3210.78 58.6298 1
2216.77 2166.17 -3211.64 58.9058 1
2218.81 2169.79 -3204.28 60.7886 1
2217.43 2166.69 -3208.25 61.8625 1
2217.48 2171.41 -3220.43 60.591 1
2218.09 2167.87 -3206.04 62.0456 1
2215.39 2175.61 -3213.73 64.1947 1
2219.96 2178.29 -3204.66 60.6351 1
2217.82 2165.75 -3217.21 68.9165 1
2028.61 -209.334 -3990.26 133.676 1
2024.54 -208.746 -3992.43 134.957 1
2036.7 40.2032 -3993.84 126.319 1
2033.84 37.3255 -3988.81 124.808 1
2463.56 1897.29 -3400.82 71.6372 1
2461.21 1892.62 -3399.21 71.6144 1
2461.91 1884.89 -3398.69 71.7863 1
2462.53 1893.62 -3393.28 73.3836 1
2466.43 1882.99 -3406.26 72.8765 1
2467.29 1894.35 -3408.43 75.1943 1
